,id,carat,clarity,color,cut,depth,table,x,y,z
35226,438244762,0.33,VVS1,F,Ideal,61.1,56.0,4.45,4.48,2.73
35227,704304036,0.33,VVS1,F,Ideal,61.7,54.0,4.46,4.49,2.76
35228,150069664,0.46,VS2,I,Ideal,62.2,54.7,4.95,4.97,3.09
35229,130803040,0.27,IF,D,Ideal,62.4,56.0,4.15,4.12,2.58
35230,720931069,0.34,VS2,E,Premium,62.7,56.0,4.51,4.48,2.82
35231,407623448,0.34,VVS1,H,Good,64.0,57.0,4.43,4.38,2.82
35232,360483337,0.58,I1,F,Fair,65.8,56.0,5.23,5.12,3.41
35233,594205968,0.58,I1,F,Fair,66.3,55.0,5.18,5.1,3.41
35234,188027120,0.36,VS1,E,Very Good,60.6,58.0,4.61,4.63,2.8
35235,284796047,0.41,VVS2,I,Ideal,60.7,57.0,4.81,4.84,2.93
35236,692739522,0.39,VVS2,G,Good,63.4,57.0,4.62,4.65,2.94
35237,717444262,0.39,VS1,F,Ideal,60.9,56.0,4.68,4.75,2.87
35238,196418455,0.39,VS1,F,Premium,61.7,58.0,4.69,4.71,2.9
35239,198456040,0.43,SI1,E,Very Good,63.4,56.0,4.82,4.8,3.05
35240,904437158,0.38,VVS1,H,Ideal,62.3,53.3,4.63,4.66,2.9
35241,279254818,0.37,VS2,F,Premium,59.2,61.0,4.69,4.63,2.76
35242,635569056,0.37,VS2,F,Premium,59.7,62.0,4.7,4.68,2.8
35243,275423443,0.37,VS2,F,Premium,60.5,59.0,4.67,4.62,2.81
35244,344548027,0.4,VS1,F,Very Good,63.1,56.0,4.68,4.7,2.96
35245,753951199,0.39,VS1,F,Very Good,63.7,57.0,4.63,4.67,2.96
35246,928422081,0.3,VVS1,E,Ideal,60.5,57.0,4.34,4.39,2.64
35247,730415513,0.34,VVS1,G,Ideal,62.5,53.0,4.47,4.49,2.8
35248,491238378,0.3,VVS1,E,Premium,60.0,60.0,4.35,4.38,2.62
35249,476726380,0.3,IF,G,Very Good,62.9,58.0,4.21,4.25,2.66
35250,681287114,0.3,VVS1,E,Ideal,61.4,56.0,4.33,4.37,2.67
35251,299034663,0.3,VVS1,E,Ideal,61.2,57.0,4.33,4.36,2.66
35252,726762196,0.3,IF,G,Very Good,62.8,57.0,4.27,4.3,2.69
35253,950633264,0.3,IF,G,Very Good,63.0,53.0,4.24,4.3,2.69
35254,133981460,0.3,VVS1,E,Premium,61.3,59.0,4.28,4.33,2.64
35255,739490328,0.3,IF,G,Good,63.5,55.0,4.26,4.28,2.71
35256,333573402,0.3,IF,G,Very Good,61.0,62.0,4.32,4.34,2.64
35257,350600243,0.4,VVS2,E,Ideal,61.1,57.0,4.77,4.79,2.92
35258,696525907,0.34,VVS1,G,Ideal,62.1,57.0,4.45,4.47,2.77
35259,353959236,0.3,IF,G,Ideal,62.1,55.0,4.31,4.35,2.69
35260,874269082,0.3,VVS1,E,Ideal,60.6,57.0,4.33,4.35,2.63
35261,973159039,0.3,IF,G,Premium,60.0,59.0,4.32,4.34,2.6
35262,842641838,0.3,IF,G,Ideal,62.6,57.0,4.28,4.32,2.69
35263,355797040,0.3,IF,G,Good,63.8,55.0,4.24,4.28,2.72
35264,198283581,0.3,VVS1,E,Ideal,61.8,56.0,4.3,4.31,2.66
35265,253981601,0.34,VVS1,G,Ideal,62.1,55.0,4.46,4.49,2.78
35266,831556133,0.3,IF,G,Ideal,61.7,55.0,4.31,4.34,2.67
35267,480746962,0.3,IF,G,Ideal,60.9,57.0,4.29,4.32,2.62
35268,146847002,0.3,IF,G,Premium,61.6,60.0,4.29,4.32,2.65
35269,196290145,0.3,IF,G,Very Good,62.8,57.0,4.28,4.32,2.7
35270,921651157,0.3,VVS1,E,Ideal,60.1,57.0,4.38,4.41,2.64
35271,857436351,0.3,VVS1,E,Ideal,61.5,57.0,4.33,4.35,2.67
35272,947425913,0.3,IF,G,Ideal,61.4,57.0,4.33,4.37,2.67
35273,789023676,0.3,IF,G,Ideal,62.0,56.0,4.3,4.31,2.67
35274,427483138,0.3,IF,G,Premium,60.2,58.0,4.35,4.39,2.63
35275,492358232,0.32,VVS1,F,Ideal,61.9,56.0,4.41,4.44,2.74
35276,123932063,0.4,VS2,D,Ideal,62.8,57.0,4.68,4.72,2.95
35277,782092395,0.39,VS1,F,Ideal,62.5,57.0,4.66,4.69,2.92
35278,958643921,0.5,SI2,I,Ideal,62.2,53.0,5.11,5.14,3.19
35279,512891899,0.5,SI1,J,Ideal,62.3,55.0,5.07,5.11,3.17
35280,322797638,0.39,IF,I,Ideal,62.3,54.0,4.69,4.71,2.93
35281,574596882,0.35,SI1,I,Premium,62.5,58.0,4.49,4.53,2.82
35282,266182014,0.3,SI2,H,Good,63.9,56.0,4.27,4.24,2.72
35283,585958902,0.3,SI2,H,Premium,60.9,59.0,4.35,4.32,2.64
35284,122605249,0.3,VS2,J,Premium,62.2,58.0,4.3,4.28,2.67
35285,220592271,0.3,VS2,J,Premium,61.6,61.0,4.33,4.28,2.65
35286,699890058,0.3,VS2,J,Premium,60.6,59.0,4.38,4.34,2.64
35287,729033447,0.3,VS2,J,Very Good,63.4,57.0,4.26,4.22,2.69
35288,893836149,0.36,SI2,G,Premium,60.8,58.0,4.57,4.61,2.79
35289,749854131,0.3,VS2,H,Very Good,60.9,61.0,4.32,4.35,2.64
35290,260073534,0.3,VS2,H,Premium,62.3,58.0,4.31,4.33,2.69
35291,172291380,0.36,SI2,G,Premium,62.4,58.0,4.56,4.58,2.85
35292,726714497,0.3,VS1,I,Premium,60.3,58.0,4.32,4.34,2.61
35293,566882796,0.3,VS2,H,Very Good,62.7,59.0,4.22,4.26,2.66
35294,240026436,0.3,VS1,I,Very Good,63.0,53.0,4.26,4.31,2.7
35295,577222294,0.3,VS2,H,Premium,62.5,59.0,4.23,4.28,2.66
35296,413783211,0.3,VS1,I,Ideal,62.5,57.0,4.29,4.32,2.69
35297,237121230,0.3,VS2,H,Premium,61.8,60.0,4.26,4.31,2.65
35298,252313946,0.3,VS1,I,Very Good,62.9,58.0,4.26,4.29,2.69
35299,548905083,0.3,VS1,I,Very Good,60.8,59.0,4.3,4.32,2.62
35300,678746904,0.3,VS2,H,Very Good,62.5,58.0,4.26,4.28,2.67
35301,570719698,0.3,VS1,I,Premium,61.7,58.0,4.27,4.32,2.65
35302,199057181,0.3,VS2,H,Very Good,61.1,61.0,4.31,4.33,2.64
35303,914409105,0.3,VS2,H,Good,63.5,54.0,4.27,4.3,2.72
35304,423904303,0.3,VS2,H,Good,63.5,59.0,4.2,4.27,2.69
35305,962168323,0.3,VS1,I,Ideal,61.0,56.0,4.35,4.37,2.66
35306,747041199,0.36,SI2,G,Premium,59.3,59.0,4.62,4.66,2.75
35307,988125214,0.3,VS1,I,Ideal,62.5,54.0,4.29,4.32,2.69
35308,252623556,0.3,VS2,H,Very Good,60.9,61.0,4.27,4.3,2.61
35309,594193055,0.3,VS1,I,Very Good,60.4,58.0,4.34,4.4,2.64
35310,386153629,0.3,VS1,I,Premium,59.8,60.0,4.34,4.36,2.6
35311,639800981,0.4,VS2,H,Very Good,63.1,62.0,4.75,4.66,2.97
35312,474471458,0.36,VVS2,F,Ideal,62.4,55.0,4.54,4.57,2.84
35313,786050250,0.36,VVS2,F,Ideal,61.5,56.0,4.58,4.61,2.82
35314,376435596,0.36,VVS2,F,Ideal,61.7,57.0,4.58,4.61,2.83
35315,881460723,0.37,VVS2,E,Ideal,61.8,54.0,4.61,4.64,2.86
35316,964539496,0.37,VVS2,E,Ideal,62.5,53.0,4.59,4.63,2.88
35317,747349878,0.52,SI1,J,Ideal,61.4,56.4,5.15,5.17,3.17
35318,277317894,0.4,SI1,H,Ideal,61.8,57.0,4.75,4.77,2.94
35319,671798796,0.42,SI1,G,Ideal,61.6,56.0,4.81,4.84,2.97
35320,623921094,0.33,IF,F,Very Good,58.7,55.0,4.56,4.6,2.69
35321,885682623,0.31,VVS1,F,Very Good,62.4,60.0,4.28,4.31,2.68
35322,432783579,0.31,VVS1,F,Very Good,61.8,59.0,4.33,4.35,2.68
35323,721384697,0.31,VVS1,F,Ideal,61.8,56.0,4.34,4.36,2.69
35324,355094745,0.31,VVS1,F,Ideal,62.1,56.0,4.35,4.38,2.71
35325,620025295,0.31,VVS1,F,Very Good,62.4,57.0,4.3,4.32,2.69
35326,178669311,0.35,IF,G,Very Good,62.6,59.0,4.43,4.49,2.79
35327,867823519,0.33,IF,G,Very Good,62.6,55.0,4.41,4.44,2.77
35328,666224760,0.38,VVS2,H,Ideal,62.1,54.0,4.62,4.66,2.88
35329,179367558,0.4,VS1,D,Good,63.2,56.0,4.69,4.74,2.98
35330,172180616,0.4,VS1,E,Ideal,62.1,55.0,4.75,4.79,2.96
35331,798085470,0.33,VVS2,E,Ideal,60.7,55.0,4.49,4.5,2.73
35332,705351761,0.32,VVS1,F,Ideal,62.0,55.0,4.41,4.43,2.74
35333,574372515,0.34,VS1,G,Ideal,61.3,55.0,4.52,4.55,2.78
35334,586826588,0.32,VS1,E,Ideal,61.6,55.0,4.43,4.46,2.74
35335,920912892,0.32,VS1,E,Ideal,61.0,57.0,4.4,4.42,2.69
35336,174615271,0.32,VS1,E,Ideal,61.4,56.0,4.42,4.44,2.72
35337,227271164,0.32,IF,G,Ideal,61.7,57.0,4.39,4.42,2.72
35338,266478914,0.32,IF,G,Ideal,61.4,55.0,4.42,4.44,2.72
35339,943945555,0.32,IF,G,Ideal,61.8,55.0,4.38,4.42,2.72
35340,543862726,0.42,SI1,H,Premium,60.9,58.0,4.85,4.84,2.95
35341,622967267,0.42,SI1,H,Premium,62.1,59.0,4.81,4.78,2.98
35342,609934258,0.42,SI1,H,Ideal,62.2,57.0,4.8,4.78,2.98
35343,745508889,0.42,SI1,H,Ideal,62.9,57.0,4.84,4.76,3.02
35344,449035737,0.42,SI1,H,Very Good,63.2,58.0,4.79,4.77,3.02
35345,140566138,0.42,SI1,H,Ideal,62.7,56.0,4.78,4.76,2.99
35346,208119145,0.42,SI1,H,Very Good,63.1,57.0,4.78,4.76,3.01
35347,866896898,0.38,SI1,F,Premium,62.7,58.0,4.62,4.6,2.89
35348,273218601,0.38,SI1,E,Ideal,61.9,55.0,4.7,4.64,2.89
35349,692406695,0.38,SI1,E,Premium,61.2,59.0,4.67,4.64,2.85
35350,150608530,0.42,SI1,H,Premium,62.0,59.0,4.79,4.76,2.96
35351,781060477,0.42,SI1,H,Ideal,62.4,57.0,4.79,4.76,2.98
35352,698081246,0.42,SI1,H,Premium,59.5,57.0,5.11,4.78,2.94
35353,903021765,0.42,SI2,E,Ideal,62.4,55.0,4.81,4.77,2.99
35354,136632752,0.42,SI2,E,Ideal,62.9,56.0,4.8,4.77,3.01
35355,316751740,0.42,SI2,D,Ideal,62.4,57.0,4.81,4.78,2.99
35356,897235070,0.42,SI2,D,Premium,62.1,59.0,4.82,4.78,2.98
35357,167035193,0.42,SI2,D,Premium,60.1,58.0,4.88,4.83,2.92
35358,111228989,0.42,SI2,D,Premium,60.0,61.0,4.89,4.85,2.92
35359,427699464,0.42,SI2,D,Premium,60.8,59.0,4.83,4.77,2.92
35360,673273018,0.38,VS1,I,Premium,59.9,60.0,4.72,4.66,2.81
35361,532037555,0.38,VS1,I,Premium,61.3,60.0,4.65,4.62,2.84
35362,578958761,0.38,VS2,H,Premium,61.8,58.0,4.66,4.63,2.87
35363,497014662,0.38,VS2,H,Ideal,62.8,55.0,4.66,4.64,2.92
35364,952577308,0.38,VS2,H,Premium,60.5,59.0,4.69,4.66,2.83
35365,394358128,0.38,VS2,H,Premium,60.6,58.0,4.7,4.68,2.84
35366,195599799,0.38,VS2,H,Premium,60.9,60.0,4.67,4.62,2.83
35367,698801220,0.38,VS2,H,Premium,63.0,56.0,4.61,4.57,2.89
35368,999081626,0.38,VS2,H,Ideal,62.8,56.0,4.62,4.59,2.89
35369,401378199,0.38,SI1,F,Premium,60.4,58.0,4.72,4.68,2.84
35370,285470405,0.41,VS1,G,Premium,62.5,59.0,4.73,4.77,2.97
35371,350865574,0.41,VS1,G,Very Good,62.7,57.0,4.74,4.77,2.98
35372,968503638,0.41,VS1,G,Premium,62.6,58.0,4.7,4.75,2.96
35373,918271454,0.41,VS1,G,Ideal,61.7,57.0,4.78,4.81,2.96
35374,516371341,0.41,VS1,G,Very Good,62.4,57.0,4.71,4.74,2.95
35375,827651514,0.41,VS1,G,Ideal,60.8,57.0,4.8,4.84,2.93
35376,486340004,0.41,VS1,G,Ideal,62.4,57.0,4.7,4.75,2.95
35377,424794342,0.41,VS1,G,Very Good,60.5,57.0,4.81,4.85,2.92
35378,384723576,0.41,VVS2,H,Ideal,62.0,56.0,4.74,4.78,2.95
35379,355607834,0.41,VS1,G,Ideal,61.5,56.0,4.77,4.79,2.94
35380,370847251,0.41,VS1,G,Premium,61.9,58.0,4.75,4.78,2.95
35381,910723442,0.41,VS1,G,Very Good,61.5,58.0,4.76,4.8,2.94
35382,469755168,0.41,VS1,G,Ideal,61.6,57.0,4.74,4.77,2.93
35383,628696643,0.41,VS1,G,Very Good,60.0,61.0,4.77,4.86,2.89
35384,724452901,0.41,VS1,G,Very Good,60.7,58.0,4.79,4.83,2.92
35385,546965196,0.41,VS1,G,Premium,60.2,59.0,4.79,4.84,2.9
35386,249084656,0.41,VS1,G,Ideal,61.4,55.0,4.78,4.8,2.94
35387,473545876,0.41,VS1,G,Premium,62.1,60.0,4.72,4.78,2.95
35388,643759277,0.41,VS1,G,Premium,61.9,60.0,4.7,4.76,2.93
35389,311708496,0.41,VS1,G,Ideal,61.9,57.0,4.76,4.81,2.96
35390,304396990,0.41,VS1,G,Ideal,60.8,56.0,4.79,4.82,2.92
35391,837283378,0.41,VS1,G,Very Good,62.3,56.0,4.77,4.8,2.98
35392,393632349,0.41,VS1,G,Premium,60.5,58.0,4.76,4.8,2.89
35393,794812590,0.41,VVS2,H,Ideal,62.5,56.0,4.74,4.77,2.97
35394,483701777,0.41,VS1,G,Very Good,61.7,57.0,4.75,4.78,2.94
35395,839830616,0.41,VVS2,H,Very Good,62.2,58.0,4.71,4.74,2.94
35396,785775821,0.41,VS1,G,Ideal,59.8,57.0,4.81,4.86,2.89
35397,298829127,0.38,VS2,F,Good,62.4,54.3,4.6,4.65,2.89
35398,108019921,0.5,SI2,I,Premium,59.8,56.0,5.23,5.18,3.11
35399,746261496,0.4,VVS1,H,Very Good,60.5,59.0,4.73,4.76,2.87
35400,627744512,0.39,VS1,E,Very Good,60.0,59.0,4.76,4.8,2.87
35401,778565024,0.41,VS2,G,Ideal,61.6,54.0,4.81,4.84,2.97
35402,613896750,0.35,VS1,E,Ideal,62.0,55.0,4.54,4.58,2.82
35403,676686781,0.32,VS1,F,Ideal,61.9,56.0,4.4,4.35,2.71
35404,343336652,0.32,VS1,F,Ideal,61.3,56.0,4.44,4.4,2.71
35405,293278637,0.32,VS1,F,Ideal,61.9,56.0,4.4,4.36,2.71
35406,465399516,0.32,VS2,E,Ideal,61.9,56.0,4.4,4.36,2.71
35407,606432300,0.32,VS2,E,Ideal,61.3,57.0,4.45,4.42,2.72
35408,584182089,0.32,VS2,E,Ideal,61.9,55.0,4.43,4.42,2.74
35409,293837777,0.32,VS2,E,Premium,60.5,55.0,4.49,4.43,2.7
35410,412677834,0.32,VS2,E,Ideal,62.3,56.0,4.41,4.38,2.74
35411,248441242,0.32,VS2,E,Ideal,62.1,55.0,4.42,4.4,2.74
35412,925989974,0.4,SI1,G,Premium,59.2,61.0,4.81,4.78,2.84
35413,799847480,0.4,SI1,G,Premium,61.6,59.0,4.72,4.66,2.89
35414,722574240,0.4,SI1,G,Ideal,60.2,56.0,4.83,4.77,2.89
35415,108036623,0.32,VS2,E,Ideal,62.0,57.0,4.41,4.39,2.73
35416,415422086,0.4,SI1,G,Premium,62.0,59.0,4.74,4.71,2.93
35417,932987519,0.4,SI1,G,Very Good,60.0,63.0,4.8,4.76,2.87
35418,368450292,0.4,SI1,G,Premium,59.3,59.0,4.82,4.8,2.85
35419,144278907,0.4,SI1,G,Premium,61.4,60.0,4.71,4.67,2.88
35420,616744918,0.4,SI1,G,Premium,62.7,59.0,4.71,4.67,2.94
35421,481674471,0.4,SI1,G,Premium,62.0,59.0,4.72,4.7,2.92
35422,152996322,0.4,SI1,G,Premium,61.1,61.0,4.76,4.7,2.89
35423,357417999,0.4,SI1,G,Premium,62.8,60.0,4.7,4.66,2.94
35424,630915920,0.32,VS2,E,Premium,60.5,58.0,4.48,4.44,2.7
35425,461349637,0.32,VS2,E,Premium,61.0,59.0,4.45,4.44,2.71
35426,237267821,0.32,VS2,E,Ideal,60.8,55.0,4.49,4.42,2.71
35427,851387749,0.32,VS2,E,Ideal,61.7,56.0,4.44,4.41,2.73
35428,136884969,0.32,VS2,E,Ideal,62.3,57.0,4.42,4.41,2.75
35429,982015849,0.32,VS2,E,Premium,61.2,59.0,4.43,4.4,2.7
35430,649097964,0.32,VS2,E,Ideal,61.4,56.0,4.43,4.4,2.71
35431,973285871,0.32,VS2,E,Ideal,61.8,55.0,4.43,4.4,2.73
35432,999914118,0.32,VS2,E,Ideal,62.1,56.0,4.43,4.4,2.74
35433,301727360,0.32,VS2,E,Ideal,62.1,54.0,4.42,4.4,2.74
35434,676715815,0.32,VS2,E,Ideal,62.1,55.0,4.43,4.39,2.74
35435,450272223,0.32,VS2,E,Ideal,62.0,55.0,4.46,4.38,2.74
35436,492428351,0.32,VS2,E,Ideal,62.0,55.0,4.41,4.39,2.73
35437,189659157,0.32,VS2,E,Premium,60.5,59.0,4.43,4.39,2.67
35438,758347410,0.32,VS2,E,Ideal,61.5,55.0,4.43,4.38,2.71
35439,621206665,0.32,VS2,E,Ideal,62.0,54.0,4.41,4.37,2.72
35440,735553678,0.32,VS2,E,Ideal,62.2,56.0,4.41,4.37,2.73
35441,745058770,0.32,VS2,E,Premium,61.7,58.0,4.41,4.38,2.71
35442,857666268,0.32,VS2,E,Ideal,62.1,56.0,4.41,4.38,2.73
35443,389312459,0.32,VS2,E,Ideal,62.6,53.0,4.38,4.37,2.74
35444,774442796,0.32,VS2,E,Ideal,62.0,57.0,4.41,4.37,2.72
35445,246213353,0.32,VS2,E,Ideal,62.3,54.0,4.4,4.37,2.73
35446,657105829,0.32,VS2,E,Ideal,62.2,55.0,4.38,4.37,2.72
35447,394588116,0.32,VS2,E,Ideal,61.7,55.0,4.42,4.36,2.71
35448,790374955,0.32,VS2,E,Premium,62.6,58.0,4.4,4.36,2.74
35449,329972259,0.32,VS2,E,Ideal,62.1,55.0,4.4,4.36,2.72
35450,771128003,0.32,VS2,E,Ideal,62.1,55.0,4.4,4.36,2.72
35451,644419927,0.32,VS2,E,Ideal,62.9,56.0,4.39,4.36,2.75
35452,235130987,0.32,VS2,E,Ideal,62.0,55.0,4.38,4.36,2.71
35453,329574090,0.32,VS2,E,Ideal,62.7,55.0,4.38,4.36,2.74
35454,477024888,0.32,VS2,E,Ideal,62.2,55.0,4.38,4.36,2.72
35455,492149170,0.32,VS2,E,Ideal,62.8,54.0,4.38,4.35,2.74
35456,627649284,0.32,VS2,E,Premium,61.3,59.0,4.39,4.35,2.68
35457,168533019,0.32,VS2,E,Ideal,61.9,56.0,4.4,4.35,2.71
35458,997149724,0.49,SI2,J,Premium,59.8,59.0,5.14,5.12,3.07
35459,700971863,0.32,VS2,E,Ideal,61.6,55.0,4.42,4.41,2.72
35460,443903200,0.43,VS2,D,Premium,59.7,59.0,4.89,4.93,2.93
35461,861171676,0.33,VVS2,F,Premium,62.3,60.0,4.43,4.4,2.75
35462,352135988,0.31,IF,F,Ideal,60.1,59.0,4.38,4.41,2.64
35463,180551890,0.31,IF,F,Ideal,61.1,55.0,4.41,4.43,2.7
35464,279076656,0.31,IF,F,Ideal,61.2,56.0,4.38,4.41,2.69
35465,827802241,0.31,IF,F,Ideal,61.6,56.0,4.35,4.38,2.69
35466,386087832,0.31,IF,F,Ideal,61.7,56.0,4.34,4.38,2.69
35467,919646590,0.31,IF,F,Ideal,61.9,54.0,4.38,4.41,2.72
35468,190460698,0.31,IF,F,Ideal,62.0,55.0,4.37,4.41,2.72
35469,400816703,0.31,IF,F,Ideal,61.7,56.0,4.38,4.41,2.71
35470,402101144,0.31,IF,F,Ideal,60.7,56.0,4.42,4.45,2.69
35471,230623291,0.33,VVS1,H,Ideal,62.5,56.0,4.44,4.42,2.77
35472,802294560,0.33,VVS2,G,Ideal,62.6,53.0,4.45,4.43,2.78
35473,934376734,0.33,VVS2,G,Premium,61.5,62.0,4.43,4.39,2.71
35474,641330102,0.39,VVS2,G,Ideal,61.9,56.0,4.68,4.7,2.9
35475,511436130,0.39,VVS2,G,Ideal,60.7,55.0,4.75,4.78,2.89
35476,492283377,0.39,VVS2,G,Ideal,60.6,57.0,4.72,4.75,2.87
35477,852488137,0.42,VS2,E,Ideal,60.9,57.0,4.85,4.87,2.96
35478,392778801,0.39,VS1,F,Ideal,61.3,56.0,4.7,4.72,2.89
35479,864774990,0.39,VS1,F,Ideal,61.6,57.0,4.7,4.72,2.9
35480,712919475,0.36,VS1,G,Very Good,61.4,55.0,4.63,4.65,2.85
35481,614144121,0.38,VVS1,H,Ideal,61.2,57.0,4.65,4.67,2.85
35482,325938446,0.31,VVS1,F,Ideal,61.6,56.0,4.34,4.36,2.68
35483,552745113,0.31,VVS1,E,Ideal,61.0,57.0,4.39,4.37,2.67
35484,208624968,0.31,VVS1,E,Ideal,61.6,57.0,4.38,4.36,2.69
35485,700678368,0.43,SI1,G,Good,63.6,55.0,4.83,4.79,3.06
35486,284719258,0.43,SI2,E,Premium,61.0,60.0,4.94,4.87,2.99
35487,294601888,0.59,I1,G,Fair,64.6,56.0,5.26,5.2,3.38
35488,636983898,0.43,SI1,G,Very Good,63.1,58.0,4.79,4.75,3.01
35489,798244763,0.46,SI1,F,Very Good,60.1,57.0,5.01,5.04,3.02
35490,103530936,0.38,VVS1,E,Good,62.4,64.0,4.59,4.61,2.87
35491,291157212,0.43,VS2,F,Ideal,61.5,56.0,4.85,4.89,2.99
35492,653548284,0.4,VS2,E,Ideal,60.9,56.0,4.78,4.81,2.92
35493,732518495,0.41,SI1,F,Ideal,61.6,57.0,4.8,4.78,2.95
35494,238679529,0.41,SI1,F,Very Good,63.3,58.0,4.74,4.71,2.99
35495,134202091,0.41,SI1,F,Good,63.7,58.0,4.74,4.71,3.01
35496,776548895,0.41,SI1,F,Ideal,63.0,56.0,4.78,4.71,2.99
35497,782644018,0.41,SI1,F,Very Good,63.4,57.0,4.74,4.73,3.0
35498,267325358,0.41,SI1,F,Very Good,63.1,59.0,4.75,4.7,2.98
35499,969360897,0.41,SI1,F,Very Good,63.5,56.0,4.75,4.7,3.0
35500,209727671,0.41,SI1,E,Premium,61.2,59.0,4.82,4.78,2.94
35501,357038874,0.41,SI1,E,Premium,59.3,61.0,4.84,4.8,2.86
35502,184848369,0.41,SI1,E,Ideal,61.4,57.0,4.8,4.78,2.94
35503,520135852,0.41,SI1,E,Very Good,60.5,63.0,4.81,4.77,2.9
35504,965152558,0.41,SI1,E,Ideal,61.8,56.0,4.78,4.77,2.95
35505,566963277,0.41,SI1,E,Premium,61.1,62.0,4.83,4.76,2.93
35506,282031052,0.41,SI1,E,Premium,61.5,61.0,4.78,4.75,2.93
35507,733068232,0.41,SI1,E,Ideal,62.8,57.0,4.75,4.71,2.97
35508,144095293,0.41,SI1,E,Good,63.6,58.0,4.74,4.72,3.01
35509,680731795,0.41,SI1,E,Premium,62.8,58.0,4.77,4.72,2.98
35510,630385163,0.41,SI1,E,Very Good,63.1,57.0,4.78,4.73,3.0
35511,302588344,0.41,SI1,E,Premium,61.8,60.0,4.78,4.74,2.94
35512,303824537,0.41,SI1,E,Good,63.6,56.0,4.73,4.7,3.0
35513,815803766,0.41,SI1,E,Very Good,63.2,58.0,4.72,4.68,2.97
35514,314067841,0.4,VVS2,H,Ideal,61.4,55.7,4.72,4.77,2.92
35515,854165991,0.35,VVS1,E,Ideal,61.9,56.0,4.53,4.55,2.81
35516,351215071,0.35,VVS1,E,Ideal,61.8,56.0,4.5,4.53,2.79
35517,441394480,0.43,VVS1,I,Very Good,63.0,56.0,4.83,4.86,3.05
35518,565290921,0.43,VVS1,I,Ideal,62.2,57.0,4.81,4.84,3.0
35519,102367319,0.43,VS2,F,Very Good,61.6,59.0,4.78,4.87,2.97
35520,753910616,0.43,VS2,F,Ideal,61.1,56.0,4.88,4.91,2.99
35521,180776970,0.43,VS2,F,Very Good,61.1,57.0,4.86,4.9,2.98
35522,620071676,0.43,VS2,F,Very Good,61.0,57.0,4.84,4.87,2.96
35523,953291002,0.43,VS2,F,Very Good,61.2,59.0,4.84,4.87,2.97
35524,538227634,0.43,VS2,F,Very Good,61.3,59.0,4.81,4.84,2.96
35525,392426330,0.43,VS2,F,Premium,59.8,58.0,4.89,4.94,2.94
35526,979563408,0.32,VVS1,H,Ideal,61.3,56.0,4.42,4.45,2.72
35527,892313169,0.32,VVS1,F,Ideal,60.7,56.0,4.45,4.43,2.7
35528,268194306,0.3,VVS1,D,Ideal,61.9,57.0,4.27,4.29,2.65
35529,670296900,0.38,VS1,E,Ideal,61.7,53.0,4.69,4.71,2.9
35530,360941736,0.46,SI1,E,Ideal,62.0,54.0,4.97,4.99,3.09
35531,974471203,0.32,IF,G,Ideal,61.5,55.0,4.4,4.42,2.71
35532,894792842,0.32,IF,G,Ideal,61.3,56.0,4.4,4.44,2.71
35533,163440926,0.36,VS2,F,Premium,59.4,56.0,4.71,4.69,2.79
35534,177555295,0.3,VVS1,G,Premium,62.4,59.0,4.31,4.25,2.67
35535,892689797,0.36,VS1,F,Good,63.9,54.0,4.52,4.5,2.88
35536,400849233,0.34,VS1,F,Premium,60.0,59.0,4.59,4.55,2.74
35537,504020490,0.41,VS1,E,Very Good,60.4,59.0,4.8,4.83,2.91
35538,187307315,0.38,VS2,F,Very Good,61.9,54.6,4.64,4.68,2.89
35539,511610786,0.38,VS2,F,Very Good,61.9,54.8,4.63,4.69,2.89
35540,592917790,0.34,VVS1,F,Ideal,61.4,55.0,4.53,4.56,2.79
35541,802711006,0.33,VVS1,E,Ideal,60.7,57.0,4.46,4.5,2.72
35542,302202777,0.33,VVS1,E,Ideal,62.2,54.0,4.46,4.48,2.78
35543,122820685,0.46,VS1,I,Ideal,62.2,54.0,4.95,4.99,3.09
35544,609671270,0.35,VS2,F,Ideal,62.1,57.0,4.55,4.53,2.82
35545,433724131,0.35,VS2,F,Ideal,62.5,57.0,4.53,4.5,2.82
35546,746707739,0.35,VS2,F,Premium,61.1,62.0,4.54,4.5,2.76
35547,474050286,0.35,VS2,F,Ideal,61.4,55.0,4.6,4.55,2.81
35548,510900205,0.35,VVS2,H,Premium,62.7,58.0,4.5,4.46,2.81
35549,849271463,0.35,VVS2,H,Ideal,63.0,55.0,4.5,4.48,2.83
35550,776478929,0.35,VVS2,H,Premium,62.5,58.0,4.51,4.48,2.81
35551,286274731,0.35,VVS2,H,Ideal,62.5,57.0,4.54,4.48,2.82
35552,810964387,0.35,VVS2,H,Premium,61.9,58.0,4.54,4.5,2.8
35553,744524155,0.35,VVS2,H,Ideal,59.2,56.0,4.65,4.6,2.74
35554,702636202,0.35,VS1,G,Ideal,62.6,54.0,4.56,4.52,2.84
35555,861801081,0.35,VS1,G,Premium,61.2,56.0,4.56,4.53,2.78
35556,629175690,0.35,VS1,G,Premium,60.7,61.0,4.58,4.54,2.77
35557,402918639,0.35,VS1,G,Ideal,60.5,57.0,4.58,4.55,2.76
35558,182060370,0.35,VS1,G,Premium,62.9,58.0,4.49,4.48,2.82
35559,364366890,0.35,VS1,G,Premium,61.7,61.0,4.52,4.49,2.78
